page_content,page,source,author,theme
"ATTACHMENT A  
 
2 
 
 
 wireless networks, industrial and critical  infrastructure operators cannot realistically bid on an 
entire county or PEA, let alone compete with the traditional carriers on spectrum acquisition.   Access to licensed spectrum is a critical enabler for taking advantage of innovations in real -time 
access to digital industrial data and edge computing technologies.  Gaining affordable and timely 
access to licensed spectrum is critical for industrial operators to be able to deploy and operate private 4G and 5G networks to take advantage of the development s in remote inspection and 
access, and edge computing technologies and solutions. Private wireless networks using licensed spectrum enable industrial and critical infrastructure operators with interference -free, low -
latency, high- bandwidth, controllable wi reless connectivity for their mission -critical operations.  
Industrial and critical infrastructure operators cannot solely rely upon traditional wireless operator networks to deliver the secure, wireless network functionality needed for their mission-critical operations. While industrial users have access to wireless spectrum in frequency bands such as 450 MHz, 600 MHz, 900 MHz, 1.4 GHz, 6 GHz and 38 GHz, they lack sufficient bandwidth and allow only limited scalability to support the growing base of indust rial connected 
assets and IIoT digital applications. Additionally, many industrial and critical infrastructure sites are located in remote areas with inadequate indoor and outdoor wireless coverage.  
 Alternatively, industrial operators can secure licensed spectrum through spectrum leasing via secondary market transactions with larger licensees, which are typically the traditional wireless carriers. Though spectrum leasing transactions occur, secondary market transactions have to date had a limited impact on  enabling small and innovative spectrum users with acceptable and 
affordable conditions to acquire spectrum. Rather, secondary market spectrum leasing 
transactions have successfully enabled traditional wireless carriers to expand or consolidate their spect rum holdings.  
 Industrial operators have faced several challenges in executing efficient and affordable spectrum leases with larger licensees for their private wireless networks and these include:  
 
•
         Unaffordability . Electric utilities looking to connect an exponentially growing base of 
mission -critical, wirelessly connected field assets and infrastructure are unable to close 
deals with wireless carriers to affordably lease 20 to 40 MHz of licensed spectrum. High transaction costs, network buildout  and service area obligations contribute to the 
unaffordability, which results in unused spectrum not being put to good economic and productive use.  
 
•
         Lack of Investment Certainty . Hospitals and electric utilities seek investment certainty 
for the ir private network deployments. Having a spectrum lease for up to 15 years 
capitalizes on investment certainty.  
 
•         Limited Financial Incentives for Leasing.  Without making market -based or financial 
incentives available (e.g., such as bidding credit s for future spectrum auctions), larger 
licensees , such as wireless carriers are not motivated to devote corporate resources to 
making their excess spectrum or undeployed licensed areas available for leases to private wireless network operators.",7,IIoT Ex Parte WT 19-38  11-7-19.pdf,the Industrial Internet of Things (“IIoT”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"ATTACHMENT A  
 
3 
 
 
   Industrial and critical infrastructure operators’ lack of efficient and affordable access to licensed spectrum through auctions or secondary markets has negatively impacted operations in many areas. Described below are three examples of how the lack of acc ess to licensed spectrum via 
secondary markets is causing an impact in three industrial sectors, namely freight rail operations, energy utilities and hospitals:  
 
•
         Freight Railway. Lack of innovation in operations precision, automation and security at 
major rail yards.  The lack of licensed spectrum limits real- time asset tracking, engine 
train performance data analysis, integration of cyber security in data transmission, and use of technologies to remotely monitor rail operations to better ensure s afety and 
derailment.  
 
•
         Energy Utilities . Without access to licensed spectrum with greater amounts of 
bandwidth, utilities must rely on Wi -Fi, spectrum with lower channel bandwidths or the 
carriers’ public wireless networks. These options do not consistently provide interference protections, 24x7x365 availability and reliability, scalability and quality of service. The lack of higher bandwidth licensed spectrum limits opportunities for utilities.  It delays their ability to deploy new IIoT devices  and networks to improve the safety, security and 
productivity of utility distribution networks.  
•
         Hospitals . Medical care facilities typically use WiFi and WMTS (Wireless Medical 
Telemetry Service) for private network data connectivity. The inability to affordably lease and deploy licensed spectrum limits hospitals from integrating new IIoT devices and applications with private 4G and 5G networks to deliver quality patient care and services including: real -time patient and v ital signs monitoring, robust low -latency 
connectivity for triggering drug administration, and enabling greater clinical equipment mobility to provide timely care for mobile and remote patients.  
 It is imperative that any rule changes to facilitate secondary market transactions for spectrum partitioning, disaggregation and leasing apply to common carriers and non- carriers, including 
industrial and critical infrastructure operators.  This provision not only creates a viable roadmap for industrial and critica l infrastructure operators to more affordably procure and deploy site -
specific private wireless networks using licensed spectrum, but also to incorporate the IIoT in their operations and position the U.S. industrial sector as a global leader in leveraging 5G for digital industrial technologies.  
The Commission’s rule changes on spectrum partitioning, disaggregation and leasing can change 
the economic equation for industrial and critical -infrastructure entities in being able to deploy 
private wireless networ k to implement new, innovative, data -intensive IIoT wireless operations. 
Described below are several examples from the freight rail, power utility, oil and gas, and air cargo transportation sectors of IIoT use cases that can be enabled via licensed spectru m on 
private wireless networks:",8,IIoT Ex Parte WT 19-38  11-7-19.pdf,the Industrial Internet of Things (“IIoT”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"ATTACHMENT A  
 
4 
 
 
 Freight Rail IIoT Use Cases:  
•         Autonomous trains enabled with low -latency, real -time remote control.  
•         Automated, remote real -time track inspections to prevent derailments.  
•         Real time asset trackin g and security monitoring using imaging, biometrics. 
•         HAZMAT sensors connectivity and monitoring. 
•         Cyber security on railway digital data transfers and assets.  
 Power Generation and Utility IIoT Use Cases:  
•
         Augmented/virtual real ity for field -based utility staff training and safety. 
•         Clean power (solar, wind, etc.) performance and safety monitoring via secure, low -latency 
connectivity. 
•         High -speed SCADA systems connectivity for electrical grid and field distribut ion network 
management.  
•         Remote video surveillance at gas pipeline transfer stations.  
 
Oil and Gas IIoT Use Cases:  
•         Proactive maintenance using remote HD -video cameras with image processing of flare 
stacks and production machinery.  
•         IoT sensor monitoring to optimize pumping activities, ensure health of pipelines and wells, 
prevent equipment failures and gas leaks, and track pipe thickness, temperature and erosion. 
 Air Cargo Transportation Use Cases:  
•
         Autonomous aircraft tugs to ensure greater personnel safety and field operations efficiency.  
•         Real-time asset tracking to improve airport operations, security and safety 
•         2-way video, A/R and V/R for aircraft maintenance and repair personnel  training and 
troubleshooting. 
•         Automated, high- speed avionics and flight instrumentation data transfer to proactively 
identify aircraft and engine mechanical and systems failures and prevent accidents and 
unscheduled aircraft downtime.",9,IIoT Ex Parte WT 19-38  11-7-19.pdf,the Industrial Internet of Things (“IIoT”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"Before the  
FEDERAL COMMUNICATIO NS COMMISSION  
Washington, DC  20554  
 
In the Matter of  ) 
  ) 
Partitioning, Disaggregation, and  )  WT Docket No. 1 9-38 
Leasing of Spectrum  ) 
  
 
REPLY C OMMENTS OF SPRINT CORPORATION  
 
Sprint  Corporation (“Sprint”) hereby replies to comments on the Federal Communications 
Commission’s (“Commission’s”) above -captioned Notice of Proposed Rulemaking on its rules 
and policies for the partitioning, disaggregation, and leasing of spectrum licenses.1  Sprint agrees 
with commenters who urge  the Commission to permit wireless licensees to reaggregate 
previously partitioned or disaggregated licenses , given the p ublic interest benefits of re -forming 
originally auctioned licenses.  The Commission should establish a specific, efficient licensing 
procedure for such spectrum reaggregation.  In addition,  Sprint supports CTIA’s call to eliminate 
unnecessary  procedural obstacles to spectrum leasing  and to streamlin e the approval process for 
block -to-block spectru m swaps . 
I. THE COMMIS SION SHOULD ENABLE PA RTIES TO REA GGREGATE  
ORIGINALLY AUCTIONED WIRELESS LICENSES  EFFICIENTLY  
 
The Commission in the NPRM  recognizes that, under its current rules, there  is no specific 
provision for reaggregat ing previously subdivided com ponents of a geogra phic area license , even 
when the partitioned or disaggregated portions of an original license are held by a single entity.2  
The Commission seeks comment on whether it should formally permit such license re -
                                                 
1  Partitioning, Disaggregation, and Leasing of Spectrum , Notice of Proposed Rulemaking, 
WT D ocket No. 19 -38, FCC 19 -22 (rel. Mar. 15, 2019) (“ NPRM ”).   
2  NPRM ¶ 28.",0,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"2 
 consolidation.  A num ber of co mmenters support th is step, pointing to potential benefits for 
licensees, the Commission, and wireless consumers.3  Sprint has long favored Commission 
creation  of a spectrum reaggregation mechanism ,4 and it reiterates this supp ort below.    
A. The Co mmission Should Establish a  Specific Mechanism for Spectrum 
Reaggregation  and License Re -Consolidation  
 
Sprint agrees with CTIA  that the Commission should establish  a streamlined, efficient 
licensing procedure enabling the reaggregation  of previously parti tioned or  disaggregated 
spectrum to re -form  origi nally auctioned wireless licenses.5  Sprint and other opera tors have 
pursued such reaggregation on an ad hoc  basis through existing licensing procedures,  but these  
processes have been in consistent and often  involved  lengthy review by Commission staff .6      
                                                 
3  Comments of CT IA, W T Docket No. 19 -38, at 12-15, 20 (June 3, 2019)  (“CTIA 
Comments ”); Comments of the Competitive Carriers Association, WT Docket No. 19 -38, at 3 
(June 3, 2019)  (“CCA Comments ”); Comments of Google LL C, WT Docket No. 19 -38, at 14-16 
(June 3, 2019)  (“Google Comments ”); Comments of the R S treet Institute, WT D ocket No . 19-
38, at 4  (May 30, 2 019) (“R Street Institute Comments ”). 
4  See Comments of Sprint Nextel Corporation, WT Docket No. 10 -112, at 19 -20 (Aug. 
6, 2010).   
5  CTIA Comments  at 20. 
6  In January 2018 , Sprint used existing pro forma  assignment process es to attempt to 
reaggregate partitioned spectrum  and re -consol idate an orig inal lic ense.  See Nextel 
Communicatio ns of the Mid -Atlantic, Inc., De scription of Pro F orma  Assignment and Public 
Interest Statemen t, ULS File No. 0008063765, at 1 (filed Jan. 16, 2018) (explaining tha t the 
purpose of the assignment is to allow a wholly  owned subs idiary of Spr int Corp oration “to 
reconsolidate the small part itioned spectrum a rea licensed under WPQT200 with the underlyi ng 
license WPLM552 – from which i t originally came”).  While the Commi ssion granted the initial 
step in the application process – the movement of the lice nses to the same licensing ent ity – the 
Commission has yet  to process the application to re aggregate t he spectrum into one license.  
Sprint’s research shows that the Comm ission has previously processed ad hoc  applications to re -
consol idate licenses across  a host of wireless spectrum bands.  See Nextel WIP License  Corp., 
ULS File Nos. 0000493992, 000049399 1, 0000493987, 0000493981, 000049 3896  (all filed on 
June 18, 2001 and  approved on February 26, 2002 (800 MHz) ); New Cingular Wireless  PCS, 
LLC, ULS 000243 4076 (filed in January 5, 2006 and appro ved January 12, 200 6 (1.9 GHz 
PCS) ); Fixed Wireless Holdin gs LLC (Clearwire)  ULS File No. 0 004410085 (combining BTAs 
B110 and W QDE407  (2.5 GHz) ) (filed on October 4, 2010 and approved on Octo ber 10, 2010 ).",1,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"3 
 In place of today’s ad hoc  proce sses, the Commission should create  a uniform 
mechanism  that allows  licensees to  notify the  Commission staff that they wish to reaggrega te 
previously partitioned or disaggregated  spectrum and re -consti tute spectrum  license s.  Parties 
would file this notice in the Commission’s Universal Licensing System (“ULS”) , triggering  the 
requested licens e modifications in that database.   Signi ficantly , an entity should be able to  
execute  this re-consolidation  wheth er or not it has prev iously held the original license s, or even if 
the re -consolidation is only for p ortion s of the original license .7   
As CTIA point s out in its comments , the Commission need not adopt a rule to effectuate 
this spectrum reaggregation mech anism .  The Commissio n has recognized that it can implement 
this mechanism  as a procedural matter, explaining that “[t]he question of whether, and how, a 
partitioned or disaggregated licens e can be reconstituted as a matter or processing can be 
addressed b y Commission staff un der current rules a nd licensing systems.”8  Pursuant to the 
instant proceeding, t he Commission should expeditiously establish  this license re-consolidation 
procedure as a filing option in ULS.  
B. A Spectrum Re aggregat ion Mechanism Will P roduce Significant Pu blic 
Interest Benefits  
 
The Commission will generate significant public interest b enefits  by adopting an efficient 
spectrum reaggregation mechanism .  As commenters point out, this lice nse re -consolidation  
                                                 
7  Licensee s should be permitted to  seek even partial re-consolidatio ns of wireless licenses 
and should not be limited to reaggregat ing only entire  license s as originally  auctioned .  Sprint 
notes  that, f or the most part, it has reacquired all component parts of  given licenses and would 
seek to re -consolid ate those full licenses. 
8  Amendment of Part s 1, 22, 24, 27, 74, 80, 90, 95, & 101 to Esta blish Uniform  
License Renewal, Disc ontinuance of Operat ion, and Geographic Partitioning  and 
Spectrum Disaggregation Rule s and Policies for Certain Wi reless Radio Ser vices, Second 
Repor t and Order and Further No tice of Proposed Rulemaking, 32 FCC Rcd 8874  ¶ 88 
(2017) (“ 2017 WRS Order ”).",2,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"4 
 procedure will reduce regulato ry bu rdens and encour age secondary market activity  that benefit s 
carriers and customers throughout the United States, including in rural areas.9  
Wireless operators holding  multiple  partitioned or disaggre gated  licenses  typically  incur  
extensive administra tive and regulatory costs to comply with separate construction requirements, 
renewal  provisions, and continuous service obligations  for each license . Moreover, w here 
numerous  licenses now cover what was originally a single auctioned license area, a multipl e-
license holder is s ubject to administrative burdens far exceed ing those  faced by the ori ginal 
licensee  and, in some cases,  it must monitor, track, and update thousands of licenses . 
As commenters poi nt out, adopti ng an efficient, streamlined reaggregation  process  will 
signifi cantly decrease  administrative and regulatory costs for wireless licensees and reduce the 
administrative  burden on the Commission .10  Consolidation of previously partitioned a nd/or 
disaggregated licenses will  simplify licensees’ complia nce with applicable r equirements , as well 
as the administration, monitoring, and tracking of their licenses.  Certainly, as a nationwide 
carrier holding over 35,000  discrete spectrum licenses  across  three major wireless spectrum bands 
(800 MHz, 1.9 GHz and  2.5 GHz)  – many of which were pre viously par titioned or disaggregated  
and/or obtained t hrough secondary market  transactions  – Sprint understands and appreciates the 
operational and financial accounting benefits that would result from consolidation  of its license 
portfolio (and , in turn, streamlining of the Commi ssion’s ULS data base) .   
 Creating a reagg regation procedure in ULS ultimately  will reduce the overall number of 
ULS filings .  Once Sprint and other operators can efficiently reaggregate spectrum and re -
constitute origin ally auctioned  licens es, there will be fewer bui ld-out demonstrations, renewal 
                                                 
9  See CTIA Comments at 13-15; CCA Comments at 3. 
10  See CCA Comments at 3 (“The Commission sh ould also permit the rea ggregation of 
spectrum licenses to reduce the regulatory burd ens on and renewal showings of licensees.”).",3,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"5 
 applications, and continuity of service showings for the Commission to process .  The 
Commission  will conserve its scarce resources  by improving i ts reaggregation p rocedures .           
Perhaps counterintui vely, an efficient license re-consolidation procedure will  also 
promote  license partitioning and disaggregation and other secondary market activity .  Because 
license reaggregation today involves an  uncertain, diffic ult proces s, wireless licensee s are 
sometimes reluc tant to partition or disaggregate their authorizations , knowing that they w ill be 
subject to multiple , burdensome  requirements if they re -acquire t hat spectrum .  Sprint has chosen 
not to pursue some second ary mark et trans actions that m ay have  been  benefici al for both parties, 
given the burdens  that it would face should circumstances  change and it eventually re -acquire d 
the spectrum .  In contrast, a stream lined reaggregation procedure will reassure  licensee s that if 
and whe n they again h old the full, origina l license area, or even major portions of the original 
license area , they can reduce their regulatory and admin istrative burden s for those license s.  As R 
Street Institute states, “ Permitting  free reaggreg ation alongside disaggregation  would . . .  
incenti vize initial licensees to participate in the secondary market in the first place. ”11  By 
eliminati ng a potential d eterrent to s pectrum partitioning and disaggregation, a license re -
consolidati on mechanism  will facilitate s pectrum access  by small carriers an d promote advanced 
telecommunications services in rural areas.12    
Finally, contrary to  one comme nter’s claims, an efficient spectrum  reaggregation 
procedure  will not enable licensees to avoi d or “game” their performance requirements .13  
                                                 
11  R Stree t Institu te Comments at 4. 
12  As Google highlights, allowing reaggregation “ could e nhance the fluidity  of spectrum 
holdings and thus make secondary transac tions more attractiv e for all parties.”   Googl e 
Comments at 14.  
13  Comments of the Rur al Wi reless Associat ion, Inc., WT Docket No. 19 -38, at 5 (June 
3, 2019) .",4,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"6 
 Rather, this mechan ism will promote fairness  in licensing , since the build -out obligations for a 
re-constituted lic ense will be the same as they would have been had the license never been 
partitioned or disaggr egated .  Of co urse, if re -consolidation  of a license occurs after  the initial 
performance requirements throughout that license area are satisfied , this issue is r endered moot.14 
II. SPRINT SUPPORTS CTIA’S COMMENTS ON STREAMLINING  ISSUES  
 
Beyond  the spectrum reaggregatio n issue, Sprint gener ally favors  the other positions 
taken by CTIA in its comments.   In partic ular, Sprint supports CTIA’s call to eliminat e 
unnecessary procedural obstacles to spectrum leasing.  As CTIA suggests, the Commission 
should either mak e most spectrum  leases subject to pri or notifica tion by licensees/les sees rather 
than Commissi on approval, or ensure that its immediate approval procedures apply to all 
spectrum lease filings that meet applicable eligibility requirements.15  In addition, Sp rint agrees 
that the Commission  shoul d update FCC Form 608 to allow p arties to use that form to assign 
their leases and convert short -term leases  to long -term leases, negating the need for inefficient 
workarounds requiring multiple filings.16  The Commissio n should also p ermit spectrum 
manager  lessees to  use FCC  Form 608 to make necessary filings th at neither require lessee action 
nor affect the und erlying license (such as administrative updates and notifications of pro forma  
transfers).17  Further, as CTIA r equests, partie s should be able  to su bmit FCC Fo rm 608 sublease 
                                                 
14  As CTIA points out in  its comments,  the Commission in the 2017 WRS Order  addressed 
concerns r egarding the “gaming ” of construction obligati ons.  CTIA Comments at 15-16.  There, 
the Comm ission adopted unified build -out requirements for spectrum that is partitio ned or 
disaggrega ted, so that parties to a transac tion are either individually or jointly  held accountable 
for build -out requirements.  2017 WRS Order  ¶¶ 74 -80.  Certainly,  a formal  reaggregation 
mechanism will not undo the effects of that order.   
15  CTIA Comments at 7-9. 
16  Id. at 18-19. 
17  Id. at 19.",5,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"7 
 filings electronically rather than manually as is the case today.18  Finally, the Commission should 
streamline its approval process for block -to-block spectrum swaps within the same geographic 
footprint, given that these transacti ons do not raise competitive con cerns.19  With these actions , 
the Commission  will increase  regulatory efficiency, reduce administrative burdens, provide 
licensees and lessees with additional flexibility, and encour age secondary market activity that 
benefits  small and rural carriers and th e customers they se rve. 
III. CONCLUSION  
 
For the aforementioned reasons, Sprint urges the Commission to adopt an efficient  
licensing  mechanism that enabl es licensees to reaggregate previ ously partitioned and  
disaggregated s pectru m and re-form originally auction ed wireless license s.  The Commission  
should  also eliminate unnecessary procedural obstacles to spectrum leasing and streamline its 
approval process for block -to-block spectrum swaps .     
 
Respectfully submitted,  
 
/s/ James  B. Goldste in   
Regina M. Keeney  
Stephen J. Berman  
Lawl er, Metzger, Keeney & Logan, LLC  
1717 K Street , NW, Suite 1075  
Washington, DC  20006  
(202) 777 -7700  
 
Counsel for Sprint Corporation  
 James B. Goldstein, Senior Counsel  
Legal and Go vernment Affairs  
Sprint Corporat ion 
900 7th Street, N W, Su ite 700  
Washington , DC  20001  
(703) 433 -4212  
 
 
July 1 , 201 9  
  
                                                 
18  Id. at 18. 
19  Id. at 9-10.",6,Sprint Reply - Partitioning NPRM FINAL 070119.pdf,Sprint Corporation (“Sprint”),"Partitioning, Disaggregation, and Leasing of Spectrum"
"1 
 Before the  
Federal Communications Commission  
Washington, D.C. 20554  
 
 
 
 
 
 
 
 
 
 
REPLY COMMENTS OF THE RURAL WIRELESS ASSOCIATION, INC.  
 
The Rural Wireless Association, Inc. (“RWA”) files the following reply  comments in 
response to comments filed in  the Federal Communications Commission ’s (“FCC” or 
“Commission”) Notice of Proposed Rulemaking  (“NPRM ”) in the above referenced docket .1  
RWA agrees with several commenters that many of the purported  license partitioning, 
disaggregati on, leasing, and network build -out “problems” that Congress attempted to fix 
through Section 616 of the MOBILE NOW Act are  in fact  symptoms of a problem inherent in   
prima ry-market FCC spectrum auctions:  namely, the FCC ’s using of geographic area license 
sizes that are too large.2  Furthermore, RWA believes that as more and more license bands get 
released for commercial use in the years and decades ahead, the Commission needs  to modernize 
                                                           
1 In the Matter of Partitioning, Disaggregation, and Leasing of Spectrum , Notice  of Proposed 
Rulemaking , WT Docket No. 19-38, FCC  19-22 (released  March  15, 2019)  (“NPRM ”). 
 
2 MOBILE NOW Act, Pub. L. No. 115 -141, Division P, Title VI, § 616.  In the Matter of  )  
 )  
Partitioning, Disaggregation, and Leasing 
of Spectrum  
 
 ) 
) 
) 
 
 
 
 WT Docket No. 19-38",0,RWA Spectrum Policies - Reply Comments - FINAL.pdf,THE RURAL WIRELESS ASSOCIATION,"Partitioning, Disaggregation, and Leasing of Spectrum"
"2 
 its Universal Licensing System (“ULS”) , or re-launch its Spectrum Dashboard, to make  licensing 
queries more user -friendly, intu itive, and incorporate greater visual and mapping functionality.  
However, RWA disagrees with some comment ers who suggest that  the FCC should : (1) provide 
incentives to large  carriers/licensees to help them lease, partition, or disaggregate spectrum; (2); 
extend the proposed performance rules that relax build -out requirements to non -common carriers 
(e.g., incumbent service providers, cable companies, wireless Internet service providers); and (3)  
remove any and all barriers to secondary market transactions, including by streamlining the 
approval process for leases and transfers.  
I. THERE IS WIDESPREAD SUPPORT IN THE RECORD FOR  SMALLER 
LICENSE SIZES IN FUTURE SPECTRUM AUCTIONS .  
 
There is an inherent problem in the spectrum marketplace today, and it begins with 
those winning FCC auction bidders acquiring more licenses than they can build -out in a timely 
fashion, and those acquired licenses being too large  in terms of geographic size .  The simplest 
solution to fixing this problem  is having the FCC “right size” its  spectrum licenses when it 
converts spectrum to commercial use and simultaneously establishes service rules and license 
sizes .  To the extent that leased spectrum, partitioned spectrum, or disaggregated spectrum is put 
to a better use  by a secondary licens ee, this is because the spectrum was not appropriately 
licensed to the original licensee .  RWA has been a long -time proponent of having the 
Commission use Cellular Market  Areas (“ CMAs” ), or smaller, license areas , and in the case of 
high-band spectrum, usi ng licenses the size of counties. The National Rural Electric Cooperative 
Association  (“NRECA”)3  and the  America Petroleum Institute  (“API”)4  agree with this concept.  
                                                           
3 NRECA Comments  at p. 5 . 
 
4 API Comments  at p. 2, Section 4 .",1,RWA Spectrum Policies - Reply Comments - FINAL.pdf,THE RURAL WIRELESS ASSOCIATION,"Partitioning, Disaggregation, and Leasing of Spectrum"
"3 
 Accordingly, in all future FCC spectrum auctions, the Commission should offer licenses  that use 
smaller geographic areas that will expedite the deployment of actual 4G and 5G services and 
reduce the need for carriers to lease, partition, or disaggregate spectrum in order to have a second 
licensee fulfil l the original build -out or performanc e requirements.       
II. THE MODERNIZATION OF THE COMMISSION’S UNIVERSAL 
LICENSING SYSTEM, OR A RE -LAUNCH OF THE COMMISSION’S 
SPECTRUM DASHBOARD, WILL DEMOCRATIZE PUBLIC ACCESS TO 
SPECTRUM HOLDINGS AND ENCOURAGE RURAL MARKET BUILD -
OUT .  
 
Several commenters no ted that the secondary spectrum markets operate inefficiently, 
and that a modernization of the information technology databases that track the various spectrum 
holdings is a significant contributor to that inefficiency.  CTIA – The Wireless Association  
(“CTIA”)  recommended that the Commission revive its dormant “Spectrum Dashboard” that was 
significantly more user -friendly than the current Universal Licensing System.5  Select Spectrum 
LLC urged the Commission to “invest money and expertise to improve th e reliability and 
functionality of ‘ULS’.”6  Even the Dynamic Spectrum Alliance, which is arguing for a new 
“dynamic [spectrum] database,” acknowledged that not only does there exist today an “inability 
for potential buyers to obtain information on availab le spectrum”7 but also that “[f]inding 
available spectrum” is “particularly  time-consuming  and costly.”8 To the extent the Commission 
improves the transparency of commercial spectrum holdings to the general public (whether via 
the ULS or the Spectrum Dashb oard or something new), the more likely investors, entrepreneurs, 
                                                           
5 CTIA Comments  at p. 2 . 
 
6 Select Spectrum LLC Comments at p 2.  
 
7 Dynamic Spectrum Alliance Comments  at p. 6 . 
 
8 Id. at p. 4 .",2,RWA Spectrum Policies - Reply Comments - FINAL.pdf,THE RURAL WIRELESS ASSOCIATION,"Partitioning, Disaggregation, and Leasing of Spectrum"
"4 
 and rural carriers will seek out fallow spectrum held by current licensees or even the FCC.  RWA 
recognizes that the Commission’s budget to improve licensing databases and mapping systems is  
limited, but such improvements will promote rural wireless build -out in a more expedited basis 
and without waiting for licensees to partition, disaggregate or lease spectrum towards the end of 
their initial terms.  
 
III. THE COMMISSION SHOULD STOP ENCOURAGING  LARGE CARRIERS 
AND OTHER LICENSEES WHO FAIL TO EXERCISE “PORTION 
CONTROL” WHEN BIDDING ON LICENSES  IN FCC SPECTRUM 
AUCTIONS  
 
The American Petroleum Institute, perhaps unintentionally, highlights a glaring 
problem in the wireless marketplace today.  It claims that its members have “reported that efforts 
to acquire spectrum from major telecommunication carriers have not be [sic] effective” due in 
large part to “a reluctance by the large carriers to encumber their unused spectrum based on 
competitive matte rs.”9  Nationwide carriers/licensees, because of their clout, sit on spectrum for 
long periods of time after an FCC auction and have little intention of allowing competitors to 
access this spectrum .   API’s members are obviously frustrated, and RWA’s membe rs know this 
feeling all too well.  Unfortunately, the API’s solution – namely extending various “positive ” 
incentives to large carriers and licensees - - is completely misguided.  Once again, the solution to 
reducing the amount of fallow spectrum in the U .S. is not to make it easier for large licensees 
and nationwide carrier s to sit on spectrum until the last minute and then selectively jettison small 
slivers of spectrum in hard -to-serve rural markets.  Rather, the Commission should explore ways 
to promote  small and rural carrier participation in primary spectrum auctions.   
                                                           
9 API Comments  at p. 2, Section 2 .",3,RWA Spectrum Policies - Reply Comments - FINAL.pdf,THE RURAL WIRELESS ASSOCIATION,"Partitioning, Disaggregation, and Leasing of Spectrum"
"5 
 When the Commission unleashes spectrum for LTE, 5G, IoT or some future 
paradigm -shifting communications technology, its interest is to make  those airwaves (controlled 
by the American ci tizenry) available for  commercial use and put them t o their best use.  Giving  
carriers like AT&T, Verizon, or T -Mobile an all -you-can-eat voucher at the spectrum buffet  and 
then having rural areas sit idle and unused is not putting spectrum to its best an d highest use .  
Commission policies that encourage spectrum hoarding at the time of initial auction immediately 
put rural markets behind the proverbial eight -ball.  First, those small company and rural market 
carriers that want  to serve small -license -size markets are foreclosed from obtaining licenses to 
serve their target markets because the license sizes created by the Commission are too big.  
Second, the large carriers/licensees, after winning the large licenses at auction, wait to deploy or 
fail to depl oy services in the rural portions of these large -license markets.  Rural consumers fall 
on the wrong side of the digital divide because this problem is repeated time -and-time again, 
whether with Low -Band licenses, Mid -Band licenses, or especially now with High -Band 
licenses.   In order to stop this cyclical problem of rural disenfranchisement and the constant need 
for spectrum leasing, partitioning, and disaggregation, the Commission should dis -incentivize 
large carriers and licensees from acquiring large sw aths of spectrum at every FCC auction, not 
encourage such behavior.   
IV. IF THE COMMISSION ADOPTS REDUCED PERFORMANCE 
REQUIREMENTS, IT SHOULD LIMIT THE BENEFICIARIES TO SMALL 
COMMON CARRIERS IN RURAL MARKETS, AS INTENDED BY 
CONGRESS.  
 
In its NPRM , the Commiss ion asked whether or not it “should consider applying any 
rule revisions stemming from this proceeding to an expanded class of licensees beyond those",4,RWA Spectrum Policies - Reply Comments - FINAL.pdf,THE RURAL WIRELESS ASSOCIATION,"Partitioning, Disaggregation, and Leasing of Spectrum"
