page_content,page,source,author,theme
"the
greatest
number
of
people
and
companies.
C.
Question
3
Making
spectrum
more
readily
available
will
result
in
a
wider
array
of
services
utilizing
it.
This
is
evident
with
the
proliferation
of
WiFi,
and
we
may
anticipate
a
similar
broad
adoption
of
private
5G
(i.e.
NR-U),
and
eventually,
private
6G
services.
These
services
could
flourish
if
we
succeed
in
lowering
the
barriers
to
entry,
streamlining
spectrum
coordination,
and
making
the
deployment
of
such
systems
more
cost-effective,
faster,
and
simpler.
Additionally,
incentivizing
the
adoption
of
core
enabling
technologies
from
Q2
can
facilitate
progress,
particularly
as
these
technologies
are
integrated
into
high-volume
production
solutions.
(e.g.
helping
to
fund
early
deployments
or
technology
adoption,
pricing
spectrum
access
to
encourage
their
use,
requiring
certain
capabilities,
etc).
D.
Question
4
In
General,
lower
bands
with
higher
transmission
ranges
will
require
more
careful
coordination
and
deconfliction
(e.g.
through
a
dynamic
spectrum
coordination
service)
to
better
achieve
efficient
resource
allocation
and
avoid
interference.
On
the
other
hand,
higher
bands
could
be
less
controlled,
due
to
their
short-range
propagation
and
ease
of
containment
(e.g.
nearby,
indoor,
highly
directive,
etc)
such
as
potentially
being
fully
unlicensed
in
some
cases.
Ideally,
a
set
of
common
rules
would
be
established
across
various
bands,
with
potentially
different
permissibility
levels
to
enable
the
use
of
a
universal
dynamic
frequency
coordinator
across
them
in
a
relatively
uniform
manner.
This
could
entail
the
need
for
varying
capabilities
within
each
band,
tailored
to
the
specific
services
they
will
support,
the
permitted
power
levels,
the
potential
for
interference,
the
propagation
properties
of
the
band,
and
the
possibility
of
employing
MIMO/multi-antenna
processing
or
interference
cancellation
techniques
to
mitigate
these
issues,
among
other
considerations.
E.
Question
5
Dynamic
frequency
coordination
can
facilitate
consistent
access
and
minimize
interference
continuously,
maximizing
the
total
utility
of
the
spectrum
for
the
largest
number
of
people.
However,
certain
uses
demand
a
persistent
guarantee
of
service
quality
to
justify
investments
in
radio
infrastructure
for
specific
bands.
Therefore,
there's
a
trade-off
to
consider
regarding
the
extent
of
sharing
and
the
duration
of
leases
or
other
related
mechanisms,
ensuring
both
ready
access
to
and
easy
use
of
spectrum
for
many,
as
well
as
sufficient
stability
and
incentive
for
companies
to
invest
in
valuable
wireless
infrastructure.
F.
Question
6",4,DeepSig Comments on Facilitating Access to Inventory Spectrum.pdf,DeepSig,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"Engineering
solutions
encompass
dynamic
frequency
coordination
systems
and
real-time
monitoring
of
performance
statistics,
such
as
interference
or
power
levels,
providing
the
ability
to
adjust
network
elements
to
mitigate
interference,
or
to
update
frequency
allocations
between
networks
in
order
to
maximize
spectral
efficiency.
These
solutions
may
also
involve
multi-antenna
processing
techniques
like
beam
steering,
null-steering,
and
neural
beamforming,
along
with
Multiple-Input
Multiple-Output
(MIMO)
techniques.
Furthermore,
other
processing
strategies
such
as
interference
and
neural
interference
cancellation
can
significantly
reduce
interference
from
neighboring
channels,
aiding
in
the
relaxation
of
""mutual
exclusion""
spectrum
access
requirements.
Although
not
all
users
or
legacy
systems
can
implement
these
technologies,
they
are
increasingly
integrated
into
new
wireless
technologies
that
utilize
multiple
antenna
elements.
These
advanced
systems
are
capable
of
smart
on-device
or
infrastructural
processing,
thereby
enhancing
the
precision
in
directing,
mitigating,
or
isolating
desired
radio
frequency
signals
in
wireless
networks.
IV.
CONCLUSION 
It
is
imperative
that
Congress
reauthorize
the
FCC`s
spectrum
auction
authority.
In
the
interim,
we
applaud
the
Wireless
Telecommunications
Bureau
for
exploring
new
and
innovative
ways
to
improve
widespread
access
to
spectrum
and
for
seeking
comment
on
ways
in
which
the
Commission
can
“provide
the
public
with
access
to
its
inventory
of
currently
unassigned
spectrum
in
bands
previously
licensed
for
wireless
services
through
auctions.”
5
DeepSig
stands
ready
to
serve
as
a
resource
to
the
Commission
and
WTB
and
looks
forward
to
continued
collaboration.
Respectfully
submitted,
DeepSig
Inc.
James
Shea 
CEO,
DeepSig
Inc.
Timothy
O`Shea,
PhD 
CTO,
DeepSig
Inc.
Andrew
Grub 
Policy
Analyst,
DeepSig
Inc.
5
Wireless
Telecom.
Bureau
Public
Notice,
supra
note
1
at
1.",5,DeepSig Comments on Facilitating Access to Inventory Spectrum.pdf,DeepSig,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"Before the  
FEDERAL COMMUNICATIONS COMMISSION  
Washington, DC 20554  
 
Wireless Telecommunications Bureau  Seeks   ) 
Comment on Ways to Facili tate Access  to       ) WT Docket No. 24 -72 
Currently Unassigned Auction Inventory Spectrum  ) 
For Wireless Radio Services in Light of the Ongoing  ) 
Lapse of Auction Au thority     )  
) 
To: Chief, Wireless Telecommunication s Bureau  
 
 
COMMENTS OF 
OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA  
AND PUBLIC KNOWLEDGE  
 
The Open Technology Institute at New America and Public  Knowledge file these 
comments in response to the Public Notice , captioned above, released by the Wireless 
Telecommun ications Bureau on March 7, 2024.   
Our groups agree the Commission should put its inventory of unassigned spectrum  to 
work, particular ly the substantial blocks of mid -band spectrum useful for wireless broadband. 
We su ggest that in light of the need to resolve potentially co nflicting  demand s for access without 
resort to an auction, a framework premis ed on coordinated sharing, licensing  by rule , relatively 
lower power limits and automated database coordination can be implemented quickly and will 
best serve the public interest . 
Background  
The Bureau  “seeks comment on how the Commission, if necessary,  could use its current 
statutory authority to provide the public with access to its inventory of currently  unassigned 
spectrum in bands previously licensed for wireless services through auctions (hereafter,",0,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"2 
 Inventory Spectrum ).”1 This is, in all likelihood, a temporary challenge since legislation to renew 
and extend  the Commission ’s auction authority  is pending in Congress. However, we believe the 
Bureau is wise to seek this input for two reasons: First, because the current stalemate in Congress 
seems likely to extend beyond this year and well into the next Congress. Second, because this 
inquiry is a forward -looking opportunity to get input on a variety of other options for authorizing 
access to unused spectrum  that are more and more relevant as fewer and fewer valu able bands 
will be available for the sort of traditional auctions of very wide -area and high -power exclusive 
licenses that the Public Notice  describes.  
Indeed, while auctions have proven to be a successful industrial policy  that has facilitated 
mobile phone and mobile broadband data networks  that cover  most populated areas across the 
nation, with a few low -dollar exceptions  all of the FCC ’s auctions have been designed 
specifically to parcel out  spectrum configured for  a small handful of big companies for basically 
one single service. In contrast, t he vast majority of frequency bands and spectrum assignments 
across the spectrum – and the overw helming majority of the wireless data and communication 
carrie d over the public airwaves (certainly more than 90 percent) – occurs on spectrum that is 
either shared or, in a few cases (e.g., broadcasting  channels),  assigned be fore the advent of 
auctions. In fact, unlicensed spectrum bands at 2.4 GHz and in portions of 5 GHz by themselves 
have been carrying more than four times as much data traffic to and from  mobile  devices  as all 
the spectrum bands ever  auctioned by the FCC.2 The share of data traffic offloaded via Wi -Fi is 
                                                             
1 Public N otice, Wireless Telecommunications Bureau  Seeks  Comment on Ways to Facili tate 
Access  to Currently Unassigned Auction Inventory Spectrum  for Wireless Radio Services in Light 
of the Ongoing  Lapse of Auction Au thority , WT Docket No. 24 -72, at 1  (rel. March 7, 2024)  
(“Public Notice ” or “PN”). 
2 See, e.g. , Eric Peter et al., Uncovering Real Mobile Data Usage and the Drivers of Customer 
Satisfaction , Boston Consulting Group  (Nov. 16, 2015), 
https://www.bcg.com/publications/2015/telecommunications -customer -insight -uncovering -real-",1,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"3 
 likely to increase further as new high -bandwidth applications, such as augmented and virtual 
reality (AR/VR) are used most frequently at home, work and other indoor locatio ns.3 
The distinction between spectrum for coverage (which fits the traditional cellular 
licensing model) and spectrum for capacity in localized areas (which is the rationale for 
unlicensed  and lightly -licensed, shared spectrum) is even more relevant for 5G in light of the fact 
that an increasing share of mobile device data traffic (more than 80 percent) is consumed 
indoors, on a nomadic and not mobile basis.  America’s “5G” and future “6G” w ireless 
ecosystems, like the current 4G wireless ecosystem, will rely on a combination of big national or 
regional carrier networks for truly “mobile” coverage ( connections  for use ‘on the go’) and a far 
larger number of complementary, high -capacity and customized networks deployed by 
individual enterprises, households and community anchor institutions to supply high capacity  
indoors and to meet their particular needs at a lower cost.  
It is true that the low - and mid -band spectrum most valu able for wide -area mobile 
services has become more and more difficult to clear and repurpose for exclusive licensing. 
However, contrary to assumptions of scarcity, innovative and forward -looking spectrum policies 
can unlock an abundance of wireless bandwid th in a larger number of underutilized bands —and 
for an increasingly diverse range of users and use cases —through dynamic spectrum sharing.   
 
                                                             
mobile -data-usage -drivers -customer -satisfaction ; Linda Hardesty, “Charter, Comcast Share Their 
Wi-Fi Networks for MVNO Services ,” Fierce Wireless  (May 10, 2023)  (reporting 85 % W i-Fi 
offload on MVNO mobile networks) , https://www.fiercewireless.com/wireless/charter -talks -
spectrum -connectx .  
3 See, e.g. , Cisco Annual Internet Report (2018 -2023) White Paper, Cisco (Mar. 9, 2020)  (stating 
Wi-Fi is expected to continue to handle the majority of  all Internet traffic for the foreseeable 
future) , https://www.cisco.com/c/en/us/solutions/collateral/executive -perspectives/annual -
internet -report/white -paper-c11-741490.html .",2,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"4 
 Open the Broadband Inventory for General Authorized Access  
The Public Noti ce seeks comment on the option of using “dynamic spectrum sharing. ”4 
The distinctions mentioned just above are relevant in this context because our groups believe 
they highlight an opportunity  for the Commission to make most of its Inventory Spectrum 
available quickly on a shared , coordinated , local and lower -power  basis  for flexible use . The 
unassigned spectrum  bands  the Bureau lists as “supporting broadband services ” (e.g., 600 MHz, 
700 MHz, 800 MHz , Cellular, AWS -3, PCS, BRS ) are licensed for flexible use and could be 
made available quickly for General Aut horized Access  (GAA) use at least  until such time as the 
Commission has the authority and makes a future  decision to auction it.  One or more of th e 
existing frequency coordination systems already certified  to manage spectrum sharing in the 
CBRS and/or 6 GHz bands  can be authorized to both register and optimize shared access. Even if 
users cannot rely long term on opportunistic access to  this spectrum to support a commercial 
service, it can augmen t capacity  short term . And even making it av ailable for a de fined period of 
time could provide  practical input to help  guide a future decision  about whether a PAL -type 
auction (viz., lower -power, smaller licensing areas) , or continued use for GAA, best serves the 
public inte rest in any or all of these bands.  
The mos t notable exception to th e pattern of the FCC designing auc tions to meet the 
business model of a small number of companies for a very wide area mobile service  has been the 
relatively re cent auction of lower -power, county -sized priority access licenses in the  Citizen 
Broadband Radio Service (CBRS) band at 3.5 GHz.  CBRS is itself a hybrid band and licensed by 
rule. CBRS ha s been among the FCC’s most successful spectrum policy innovations, one being 
replicated by regulators in the United Kingdom, Germany, Sweden and more than a dozen other 
                                                             
4 Publ ic Notice  at 3.",3,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"5 
 nations (albeit with manual coordination to date).5  Incumbent military operations have  been 
fully protected and, in less than four years of commercial operations, the scale of deployment 
and innovation in the band has far exceeded expectations.  The OnGo Alliance, an association of 
more than 200 companies making commercial use of CBRS, repo rted in September that 
deployments already include more than 36,000 base stations (CBSDs) deployed by more than  
1,000 entities (e.g., WISPs, enterprises, mobile carriers, schools) , most of which are leveraging  
the opportunistic GAA tier .6  
By using the GAA tier of CBRS as a model, the Commission can not only move quickly, 
but also preserve the option to auction Priority Access Licenses (PA Ls) for some or all of th is 
Inventory Spectrum at a later date when the agency ’s authority is fully restored. An advantage 
here is optionality: With General Authority Access conditional, the Commission can later assess 
– based on actual deployments and other factors – whether and where to have auctions, as well as 
whether  and where to continue allowing , as it do es in the CBRS band, the GAA users to continue 
operating in PAL spectrum on a non -interfering basis.  
The availability of certified SAS and AFC coordination mech anisms should als o be an 
important consideration for  this initiative. Dynamic spectrum coordi nation systems have  
capabilities that can optimize the number of  users sharing the band in a given location and more 
efficiently enforce any needed protection for adjacent band incumbents. The current SAS s are 
well-established and proven; and i t is likely that one or more of the certified 6 GHz AFC systems 
                                                             
5 See, e.g. , Ofcom, “Shared Access Licenses,”  https://www.ofcom.org.uk/consultations -and-
statements/category -1/enabling -opportunities -for-innovation ; “CBRS Leading a Global Trend of 
Private LTE/5G: HP,” Com munications Daily  (April 13, 2023).  
6 “OnGo Alliance Meeting Highlights CBRS Momentum and 5G SA Plugfest, Addressing 
Industry C onnectivity Needs, ” Press Release (Nov. 14, 2023), 
https://ongoalliance.org/news/ongo -alliance -meeting -highlights -cbrs-momentum -and-5g-sa-
plugfest -addressing -industry -connectivity -needs/ .",4,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"6 
 also could be adapted quickly to manage acces s and minimize in terference in these bands, 
avoiding years of delay.  
 
Coordina ted Site -Based Licensing Could Provide  Both Access and Certainty in Some  Bands  
 
The Public Notice also seeks comment on the use of “non-exclusive site -based 
licensing. ”7 While the coordinated but open access GAA approach we propose above would 
presumably, like CBRS, be charac terized by flexible use and lower power, in some Inventory 
Spectrum  the Commission could consider resolving potentially competing demand through 
coordination and first -in-time rights, as it has done in most fixed link bands  for decades. Part 101 
coordination among tens of tho usands of fixed links and fixed satellite earth stations pre-dates 
auctions  and can be streamlined using  certified geolocation database coordination.8 The database 
coordination  mechanism that has long coordinated shared use of  the 70/80/90 GHz  bands for 
fixed point -to-point links is a good model.   The Commission could adopt a nationwide, non-
exclusive shared licensing framework  that takes advantage of the proven capabilities of 
automated frequency coordination systems to optimize coexistence among as many users and use 
cases as feasible in a location or local area.  
Conversely , traditional manual Part 101 coordination should be avoided, since it is slow, 
expensive  and unnecessary . Similar  to the process for the 70/80/90 GHz band, operators should 
first apply to the Commission for a nationwide, non -exclusive license.   This would ensure that all 
users can be identified by the Commission and allow the AFCs to veri fy their eligibility to 
request and receive frequency assignments.  Once approved and registered with the Commission, 
                                                             
7 Public Notice  at 4. 
8 For example, the Commission has been allotting microwave spectrum  for coordinated and 
shared fixed use for most of its history. See “Allocation of Frequencies in the Bands Above 890 
Mc.,” Report and Order, Docket No. 11866, 27 FCC 359 (1959).",5,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"7 
 licensees would be eligible to register fixed link paths , or individual access points  (preferably by 
sector),  directly through the AFC.9 As WISPA explain ed in its 42 G Hz comments last August, a  
“strict site -based licensing structure is particularly unsuitable for PtMP  [point -to-multi -point].”10 
We also suggest coordination of point -to-multi -point use by sector,  allowing the use of an AFC -
type mechanism  has the capability to coordinate in more users. More generally, manual site-
based licensing is burdensome on all parties (including Commission staff), slow and very costly 
in comparison to near -real-time, fine -grained , consistent  and low -cost coordination by a dynamic 
spectrum management system.11 
If the Commission seeks to offer the c ertainty of first -in-time rights in some bands, an 
automated frequency coordination mechanism can serve this purpose particularly well (in 
addition to potentially managi ng GAA use of other Spectr um Inventory bands). The registration 
of a local link path or sector – whether for point -to-multipoint  (PtMP)  or for small cell mobile 
coverage – should serve as a “reservation” for certain channels for a relatively short period of 
time (such as two or three months). The registration (re servation)  should put a hold on  a specific 
set of fr equencies that will be immediately placed in operation  at that location ( e.g., 20 
megahertz) and should expire if the licensee does not commence service within that time frame. 
While providing certainty that the operator has an assignment, expiration after a relatively short 
                                                             
9 See Comments of Comsearch , Shared Use of the 42 -42.5 GHz Band and Use of Spectrum 
Bands Above 24 GHz For Mobile Radio Services , Notice of Proposed Rulemaking,  WT Docket 
No. 23 -158, at 3 (Aug. 30, 2023)  (“A non -exclusive nationwide license is a required prerequisite 
for registering individual links in the 70 -90 GHz bands”).  
10 Comments of WISPA , WT Docket No. 23 -158, at 8.  
11 See Michael Calabrese, Solving the Spectrum Crunch: Dynamic Spectrum Management 
Systems , Dynamic Spectrum Alliance report, at 14 -16 (Oct. 2023) (describing the advantages of 
automated compared to manual or even database -assisted spectrum frequency coordination).",6,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"8 
 period will also deter warehousing and encourage operators not to register links or APs until they 
are ready, or nearly ready, to deploy.  
The AFC should be authorized to accept or reject subsequent re servations in that genera l 
location based on a n alg orithm that avoids conflicting assignment s. Ideally the AFC should be 
authorized or required to provide alternative configurations that would successfully co ordinate 
(e.g., more  separat ion, less power,  different  channel ). the AFC should process requests for 
frequencies and power levels and determine the assignment (or options for assignments) that best 
optimize coexistence with other operators that have already commenced service or registered for 
an assignment in that area.  
 
Leasing the Spectrum Inventory Could be Problematic  
 
Finally, the Bureau asks for comment on the option of leasing spectru m inventory 
licenses. This may be particularly useful  for exclusive geographic area  licenses  that offer  
relatively  narrow  channels and low-band p ropagation capability (e.g., 600  MHz , 700  MHz , 800 
MHz) , inasmuch as they may offer a n incu mbent carrier an opportunity  to expand its capacity 
(albeit on a temporary or contingent basis).  A major obstac le would be designing a lease offer 
(e.g., a reserve price) that is likely to avoid conflicting applications. Presumably it would not 
work to raise the price i f more than o ne operator accepted the price offered , since that would be 
tantamount  to conducting an auction.  We believe this exacerbates the more general problem  that 
leasing Inventory Spectrum – particularly  over relatively large geographic licensing areas – will 
exclude all but the larg est incumbent operators , especially  in rural and less populated areas . This 
would create barriers to entry for small and rural operators  compared to the GAA model we 
recommend above . Leasing exclusive l icenses over large geographic areas could also result in  
spectrum warehousing  in the absence of build -out requirements .",7,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"9 
 Assign  Spectrum To Tribes  
To the extent unassigned spectrum covers Tribal lands, the Commission should adopt a 
Tribal Priority Window to assign the spectrum to Tribal governments. The Commission has 
adequate authority to create licenses covering tribal lands and to assign them thro ugh its 
traditional Section 307 and 309 authority.12 Creating a TPW would further the Commission’s 
goals of equity and inclusion by enhancing Tribal connectivity. A TPW would a lso further the 
goals of the MoU between the Commission, the NTIA and the  Department of Interior.13 
Conclusion  
The Commission should put its inventory of unassigned spectrum  to work, particular ly the 
substantial blocks of mid -band spectrum useful for wireless broadband. We su ggest that in light 
of the need to resolve potentially competing demand s for access without resort to an auction, a 
framework premis ed on coordinated sharing, licensing  by rule,  lower power . and automated 
database coordination can be implemented quickly and will best serve the public interest . 
Respectfully submitted,  
 
/s/ Michael Calabrese  
Director, Wireless Future Program  
New America’s Open Technology Institute  
740 15th Street, NW Suite 900  
Washington, DC 20005  
 
/s/ Harold Feld  
Senior Vice President  
Public Knowledge  
1818 N Street NW, Suite 410  
Washington, DC 20036  
April 8 , 2024  
                                                             
12 47 U.S.C . §§ 307(a), 309(a).  
13 Memorandum of Understanding Among the Department of the Interior, Federal 
Communications Commission, and the Department of Commerce National Telecommunications 
Information Administration (November 22, 2022).",8,OTI_PK_Comments_PNAuctionInventory_FINAL_040824.pdf,OPEN TECHNOLOGY INSTITUTE AT NEW AMERICA,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"Before the  
FEDERAL COMMUNICATIONS COMMISSION  
Washington, D.C. 20554  
 
In the Matter of  
 
Options for Facilitating Access to Unassigned 
Auction Inventory Spectrum  ) 
) 
)
)
)  
 
PS  Docket No. 24-72 
 
To:  Chief, Wireless Telecommunications Bureau  
COMMENTS  OF THE BLOOSTON RURAL CARRIERS  
The Law Firm of Blooston, Mordkofsky, Dickens & Prendergast, LLP, on behalf of its 
rural and independent telephone carrier and wireless service provider clients (the “Blooston 
Rural Carriers”), submits these comments on ways to facilitate access to current ly unassigned 
auction inventory spectrum (“Inventory Spectrum”) for wireless radio services, in light of the 
ongoing lapse of FCC auction authority.1  The Blooston Rural Carriers applaud the Commission 
for inviting comment on ways it might facilitate the deployment of spectrum that has lied fallow 
for years, so that advanced wireless services can be implemented more quickly .  Providing 
alternative ways for incumbent licensees and new operators to secure access to an underutilized 
resource would be especially important for rural Americans, since many of the licenses that went 
unsold in prior auctions encompassed sparsely popu lated areas.  
The FCC has identified three broad approaches that it could use to make Inventory 
Spectrum available for public use in the absence of auction authority.  These options include: (1) 
providing access through dynamic spectrum sharing techniques; (2) providing  access through 
non-exclusive site -based licensing; and (3) leasing spectrum inventory licenses, as well as 
 
1  See Wireless Telecommunications Bureau Seeks Comment on Ways to Facilitate Access to Currently 
Unassigned Auction Inventory Spectrum for Wireless Radio Services In Light of the Ongoing Lapse of Auction 
Authority, Public Notice , WT Docket No. 24 -72 (rel. Mar. 7, 2024) ( Inventory Spectrum Access PN ).",0,Blooston Comments on Facilitating Access to Inventory Spectrum - FINAL.pdf,THE BLOOSTON RURAL CARRIERS,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"2 
 
 combinations of approaches and other methods that could be used to make Inventory Spectrum 
available to the public. The Blooston Rural Carriers provide comment on these options below, 
and urge the Commission to be clear about what will happen to shared and /or non -exclusive 
operations if and when the FCC’s auction authority is restored, and the Inventory Spectrum may 
be made available for bidding.  To promote meaningful investment in rural services, the 
Commission needs to provide a way for entrepreneurs and  small business operators in rural 
markets earn exclusive rights on Inventory Spectrum channels in rural areas where they have 
spent the time, money and effort to construct facilities and provide service to customers.  Any 
subsequent reauction of exclusive  use geographic licenses for the Inventory Spectrum band 
should feature “overlay” licenses that require the auction winner to protect new site -based 
operations that are deployed under the Commission’s proposed non -auction mechanism; and the 
Commission shou ld also provide a substantial “rural incumbent” bidding credit for small 
businesses that seek to bid on any co -channel geographic licenses that overlap their site -based 
operations.  
I. Non-Exclusive Site -Based Licensing Would Appear to Be the Quickest and Least 
Expensive Way to Make Spectrum Available for Rural Service.  
As noted in the Inventory Spectrum Access PN , the Commission has decades of 
experience with site -based licensing, and this could be implemented consistent with existing 
spectrum allocations and service rules.  The Blooston Rural Carriers believe this would provide a 
simpler and lower cost way to pro mote access to spectrum in rural areas, and by entrepreneurs 
and smaller operators.    Third -party spectrum coordinators (as used in licensing Part 90 channels) 
as well as licensee -to-licensee coordination of technical parameters could be relied upon to 
minimize harmful interference between operators. While the PN proposes “non -exclusive” site -
based licenses, it is respectfully submitted that rural licensees should be able to establish",1,Blooston Comments on Facilitating Access to Inventory Spectrum - FINAL.pdf,THE BLOOSTON RURAL CARRIERS,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"3 
 
 exclusivity, similar to the FB8 exclusivity that is available for Part 90 Private Land Mobile 
licensees. Otherwise, investment in a wireless system operating in what is often difficult terrain 
and lower population density will be discouraged, and the Inven tory Spectrum will remain 
unused.  All Inventory Spectrum is embodied in licenses that were available for purchase in a 
prior auction, so allowing exclusivity to site -based licensees willing to step into the void would 
not be unfair to any eventual auction  participant.  
The primary benefit of site -based licensing is that it could be implemented quickly, 
allowing smaller service providers in rural areas to gain access to higher power licensed 
spectrum bands.  Access to licensed high -power spectrum is particularly important  for carriers 
that wish to use wireless facilities to support Broadband Equity, Access, and Deployment 
(BEAD) Program buildouts to unserved and underserved area s.   
Creating a mechanism for small and rural carriers to obtain protection rights and bidding 
credits that could be used if and when larger geographic area licenses are made available at 
auction, would incentivize network buildout in rural areas and greater op portunities for small 
businesses, in furtherance of the Commission’s public interest goals.  The Commission recently 
confirmed the importance of these goals when creating the Enhanced Competition Incentive 
Program  (“ECIP”) .2  It would allow rural carriers to expand existing networks, and to build new 
networks incrementally.  Areas built out in this manner within a reasonable amount of time ( e.g., 
5 years) should be granted fully licensed status, with incumbent protection rights and a renewal 
expectancy. And any licenses subsequently made available for bidding for the same 
bands/channels should be treated as geographic overlay licenses, granting r ights to any unused 
 
2  See Partitioning, Disaggregation, and Leasing of Spectrum, Report and Order and Second Further Notice 
of Proposed Rulemaking , WT Docket No. 19 -38, 34 FCC Rcd 1758 (2019) ( ECIP Order ).",2,Blooston Comments on Facilitating Access to Inventory Spectrum - FINAL.pdf,THE BLOOSTON RURAL CARRIERS,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"4 
 
 spectrum in the service area subject to protecting the incumbent operators. The success of FCC 
Auction No. 108 and the Commission’s licensing of county -based geographic overlay licenses 
for spectrum in the 2.5 GHz band demonstrate not only that this type o f auction is feasible, but it 
is accepted by the wireless marketplace and compatible with incumbent site -based licensing.  
II. Dynamic Spectrum Sharing Shows Promise, But is Too Complex and Costly for 
Operations in Spectrum Bands Not Designed at the Outset for Dynamic Sharing.  
Dynamic spectrum sharing is familiar to rural service provides and is essentially the 
CBRS model.  If the Commission were to grant access to Inventory Spectrum via dynamic 
sharing, it would need to set up one or more dynamic frequency coordinators (similar  to an SAS 
Administrator for CBRS) and allow them to manage access to the spectrum by multiple users 
pursuant to band sharing rules.  However, the process of identifying and approving dynamic 
frequency coordinators would take significant time.  Also, it is  unclear how much time and 
resources would be needed to develop sensing and end user equipment needed to implement 
dynamic sharing, and who would be responsible for these additional costs.  If and when the 
Commission’s auction authority is restored, what w ould happen to the dynamic frequency 
coordinator’s business prospects (unless the Commission is prepared to forego any future auction 
of Inventory Spectrum)?  
Dynamic sharing could be a feasible model for making spectrum available for operators 
to increase capacity their existing networks, but it probably would not offer enough certainty to 
encourage long -term investment needed for new operators, or for service in rural or underserved 
areas.  Many details would need to be worked out before the Blooston Rural Carriers could 
support use of a dynamic sharing model to facilitate access to Inventory spectrum, but it is clear 
that adding a significant layer of cost and  complexity to the process will be a disincentive for",3,Blooston Comments on Facilitating Access to Inventory Spectrum - FINAL.pdf,THE BLOOSTON RURAL CARRIERS,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
"5 
 
 small and rural carriers.  Also, developing protocols for dynamic sharing in licensed, exclusive 
use spectrum bands is likely to be both time consuming and highly controversial for a 
commercial spectrum marketplace that is built around exclusive use licens es; and this process 
could slow down deployment of Inventory Spectrum.  
III. Making Inventory Spectrum Licenses Available by Lease Would Be of Limited 
Use for Small Carriers.  
The Blooston Rural Carriers believe that use of a spectrum leasing model for Inventory 
Licenses would be strongly disfavored by small and rural service providers.  Without the 
certainty of an exclusive use license, rural operators would be reluctant to mak e the significant 
investments needed to expand their networks and services into new and unserved/underserved 
areas.  What would happen to lessees if/when the FCC’s spectrum auction authority is restored?  
Would existing leases be treated as an encumbrance on licenses that are made available for 
auction?  What if that spectrum was being used to meet a BEAD grantee’s performance 
obligations?  Also, how would the FCC establish an appropriate price for a spectrum lease?  And 
if an overlay license is eventually awarded, could this licensee drive off any lessees by unduly 
raising rent?  
The Blooston Rural Carriers fear that a spectrum leasing model would unduly favor large 
companies with deep pockets and incumbent licensees that are able to easily add capacity to 
existing networks, possibly with just a flip of a switch.  This isn’t to say  that the Commission 
shouldn’t pursue a leasing option for inventory spectrum in all cases, because it may be very well 
suited for both small and large carriers that want to add additional network capacity for a limited 
time, to address marketplace needs.",4,Blooston Comments on Facilitating Access to Inventory Spectrum - FINAL.pdf,THE BLOOSTON RURAL CARRIERS,WTB Seeks Comment on Options for Facilitating Access to Unassigned Auction Inventory Spectrum
